Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2005);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
949;27894;Gatfworld;trade journal;10480293;0.11;Q4;3;65;380;29;1;283;0;0.45;United States;Northern America;Graphic Arts Technical Foundation;2001-2006;Electronic, Optical and Magnetic Materials (Q4)
950;29698;Journal of Iron and Steel Research;journal;10010963;0.11;Q3;18;109;317;861;20;317;0.06;7.9;China;Asiatic Region;Gangtie Yanjiu Xuebao;1996-2020;"Metals and Alloys (Q3); Materials Chemistry (Q4); Mechanics of Materials (Q4)"
951;62596;Journal of the Institution of Engineers (India), Part MM: Metallurgy and Material Science Division;journal;02574411;0.11;Q3;7;11;27;179;2;27;0.06;16.27;India;Asiatic Region;Institution of Engineers (India);1985-1989, 1996-2011;"Metals and Alloys (Q3); Materials Chemistry (Q4); Mechanical Engineering (Q4)"
952;16540;Journal of the Japan Research Association for Textile End-Uses;journal;00372072;0.11;Q3;7;29;100;339;5;100;0.03;11.69;Japan;Asiatic Region;Japan Research Association for Textile End-Uses;1960, 1962, 1964, 1966, 1969-1970, 1978-2020;"Business, Management and Accounting (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3)"
953;21031;Mechanics and Mechanical Engineering;journal;14281511;0.11;Q3;14;25;74;340;2;74;0.07;13.6;Poland;Eastern Europe;Wydawnictwo Politechniki Lodzkiej;1997-2002, 2004-2013, 2015-2020;"Automotive Engineering (Q3); Materials Science (miscellaneous) (Q3); Mechanical Engineering (Q3); Mechanics of Materials (Q4)"
954;15191;O Papel (Brazil);trade journal;00311057;0.11;Q3;12;182;592;545;2;560;0;2.99;Brazil;Latin America;Assoc. Tecnica Brasileira de Celulose e Papel;1996-2018;"Media Technology (Q2); Chemical Engineering (miscellaneous) (Q3); Industrial and Manufacturing Engineering (Q3); Materials Science (miscellaneous) (Q3); Chemistry (miscellaneous) (Q4)"
955;14353;Plastics Engineering;journal;00919578, 19419635;0.11;Q4;13;52;63;12;9;62;0.11;0.23;United States;Northern America;Wiley-Blackwell;1973-1991, 1993-2021;"Chemical Engineering (miscellaneous) (Q3); Materials Chemistry (Q4); Polymers and Plastics (Q4)"
956;21100286429;Proceedings of the International Conference on Advanced Optoelectronics and Lasers, CAOL;conference and proceedings;21601518;0.11;-;6;0;144;0;14;142;0.1;0;United States;Northern America;;;"Atomic and Molecular Physics, and Optics; Electrical and Electronic Engineering; Electronic, Optical and Magnetic Materials"
957;28444;Steel Times International;trade journal;01437798;0.11;Q3;9;112;372;113;8;304;0.03;1.01;United Kingdom;Western Europe;DMG World Media (UK) Ltd.;1980-1990, 1995-2020;"Metals and Alloys (Q3); Condensed Matter Physics (Q4); Materials Chemistry (Q4); Physical and Theoretical Chemistry (Q4)"
958;60560;Electrical Insulation Conference and Electrical Manufacturing and Coil Winding Conference and Exhibition;conference and proceedings;-;0.109;-;11;0;123;0;14;122;0.11;0;United States;Northern America;;;"Electrical and Electronic Engineering; Materials Science (miscellaneous)"
959;110297;Fibre chemistry;journal;00150541, 15738493;0.109;Q3;21;89;272;960;11;272;0.04;10.79;United States;Northern America;Springer Science + Business Media;1969-2021;"Chemical Engineering (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3); Chemistry (miscellaneous) (Q4)"
960;4700152859;Maderas: Ciencia y Tecnologia;journal;07173644, 0718221X;0.109;Q3;29;0;18;0;2;18;0;0;Chile;Latin America;Universidade Federal de Sao Carlos;2001-2002, 2006-2021;"Chemical Engineering (miscellaneous) (Q3); Industrial and Manufacturing Engineering (Q3); Materials Science (miscellaneous) (Q3); Forestry (Q4)"
961;27347;Metallofizika i Noveishie Tekhnologii;journal;10241809, 26171511;0.109;Q3;17;137;283;1734;21;282;0.08;12.66;Ukraine;Eastern Europe;G.V. Kurdyumov Institute for Metal Physics of N.A.S. of Ukraine;1996-2021;"Metals and Alloys (Q3); Condensed Matter Physics (Q4); Electronic, Optical and Magnetic Materials (Q4); Mathematics (miscellaneous) (Q4)"
962;27841;Nippon Steel Technical Report;journal;0300306X;0.109;Q3;20;49;126;294;7;124;0.05;6;Japan;Asiatic Region;Nippon Steel Corporation;1975-2013;"Metals and Alloys (Q3); Materials Chemistry (Q4); Mechanics of Materials (Q4)"
963;21100429589;Proceedings of the IEEE-EMBS Special Topic Conference on Molecular, Cellular and Tissue Engineering, MCTE 2002;conference and proceedings;-;0.109;-;4;0;79;0;5;77;0;0;United States;Northern America;;;"Computer Science Applications; Hardware and Architecture; Human-Computer Interaction; Human Factors and Ergonomics; Mechanical Engineering"
964;15018;Civil Engineering;trade journal;00097853, 08857024, 03600556, 23810688;0.108;Q3;14;84;114;14;19;114;0.14;0.17;United States;Northern America;American Society of Civil Engineers (ASCE);1969-2021;"Geotechnical Engineering and Engineering Geology (Q3); Materials Science (miscellaneous) (Q3); Ceramics and Composites (Q4); Civil and Structural Engineering (Q4)"
965;12200154704;Fire Risk Management;trade journal;17571324;0.108;Q3;4;184;311;81;6;287;0.02;0.44;United Kingdom;Western Europe;Fire Protection Association;2008-2018, 2020-2021;"Materials Science (miscellaneous) (Q3); Safety, Risk, Reliability and Quality (Q4)"
966;38572;IEEE International Conference on Conduction and Breakdown in Dielectric Liquids, ICDL;conference and proceedings;-;0.108;-;14;0;102;0;20;100;0;0;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;1996, 1999, 2002;"Engineering (miscellaneous); Materials Science (miscellaneous)"
967;16367;Jinshu Kuangshan/Metal Mine;journal;10011250;0.108;Q4;8;0;230;0;6;230;0.02;0;China;Asiatic Region;Maanshan Kuangshan Yanjiuyuan;1998, 2001-2003;"Geotechnical Engineering and Engineering Geology (Q3); Metals and Alloys (Q4)"
968;52548;Kawasaki Steel Technical Report;journal;03889475;0.108;Q4;9;0;35;0;2;33;0.08;0;Japan;Asiatic Region;JFE Holdings, Inc;1980-2003;Metals and Alloys (Q4)
969;13694;Khimicheskie Volokna;journal;00231118;0.108;Q4;11;83;276;948;39;276;0.13;11.42;Russian Federation;Eastern Europe;Vserossiiskii N II Polimernykh Volokon;1989-1995, 2001-2005;"Chemical Engineering (miscellaneous) (Q3); Polymers and Plastics (Q4)"
970;16490;Nonwovens Industry;trade journal;01634429;0.108;Q3;5;61;256;0;6;256;0.04;0;United States;Northern America;Rodman Publications Inc.;1989-2020;"Business and International Management (Q3); Business, Management and Accounting (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3); Polymers and Plastics (Q4)"
971;86024;Rasplavy;journal;02350106;0.108;Q4;9;73;208;1093;11;208;0.04;14.97;Russian Federation;Eastern Europe;Nauka Publishers;1991-2005;Metals and Alloys (Q4)
972;21100456649;2002 6th Seminar on Neural Network Applications in Electrical Engineering, NEUREL 2002 - Proceedings;conference and proceedings;-;0.107;-;6;0;42;0;8;40;0;0;United States;Northern America;;;"Electrical and Electronic Engineering; Electronic, Optical and Magnetic Materials; Hardware and Architecture"
973;20342;Fizika i Khimiya Obrabotki Materialov;journal;00153214;0.107;Q3;10;0;304;0;30;304;0.08;0;Russian Federation;Eastern Europe;Izdatel'stvo Nauka;1977-1979, 1991-2004;Materials Science (miscellaneous) (Q3)
974;21582;Glass and Ceramics (English translation of Steklo i Keramika);journal;15738515, 03617610;0.107;Q4;21;110;351;588;14;351;0.04;5.35;United States;Northern America;Springer New York;1956-2021;"Ceramics and Composites (Q4); Materials Chemistry (Q4); Mechanics of Materials (Q4)"
975;29695;Kang T'ieh/Iron and Steel (Peking);journal;0449749X;0.107;Q4;23;341;503;1934;30;503;0.06;5.67;China;Asiatic Region;Chinese Society for Metals;1981-2021;"Materials Chemistry (Q4); Mechanical Engineering (Q4); Mechanics of Materials (Q4); Metals and Alloys (Q4)"
976;15267;"PPI, Pulp &amp; Paper International";trade journal;0033409X;0.107;Q3;8;108;515;6;24;471;0.09;0.06;United States;Northern America;RISI;1970-1978, 1984-2011;"Materials Science (miscellaneous) (Q3); Media Technology (Q3); Marketing (Q4); Strategy and Management (Q4)"
977;28422;Stal;journal;0038920X;0.107;Q4;10;351;1027;1548;69;1027;0.08;4.41;Russian Federation;Eastern Europe;International Metallurgists Union;1968-1971, 1974-1975, 1977-1978, 1991-1999, 2001-2005;Metals and Alloys (Q4)
978;22179;Zhenkong Kexue yu Jishu Xuebao/Journal of Vacuum Science and Technology;journal;16727126, 02539748;0.107;Q4;12;130;199;1534;10;199;0.03;11.8;China;Asiatic Region;Zhongguo Zhenkong Xuehul;1996-2021;"Condensed Matter Physics (Q4); Electronic, Optical and Magnetic Materials (Q4); Materials Chemistry (Q4); Metals and Alloys (Q4); Surfaces, Coatings and Films (Q4)"
979;15325;Band-und Flechtindustrie;trade journal;14323745;0.106;Q4;5;10;78;34;2;77;0;3.4;Germany;Western Europe;Deutscher Fachverlag GmbH;1982, 1989-2008;"Industrial and Manufacturing Engineering (Q3); Materials Science (miscellaneous) (Q4)"
980;13558;Journal of Explosives Engineering;trade journal;08890668;0.106;Q4;5;33;138;39;6;97;0.08;1.18;United States;Northern America;International Society of Explosives Engineers;1984-1991, 1994-2014;"Geotechnical Engineering and Engineering Geology (Q3); Chemistry (miscellaneous) (Q4); Materials Science (miscellaneous) (Q4)"
981;19612;Lightwave;trade journal;07415834;0.106;Q4;6;148;589;22;13;425;0.04;0.15;United States;Northern America;Pennwell Corporation;1998-1999, 2001-2015;"Atomic and Molecular Physics, and Optics (Q4); Electrical and Electronic Engineering (Q4); Electronic, Optical and Magnetic Materials (Q4)"
982;24755;Lizi Jiaohuan Yu Xifu/Ion Exchange and Adsorption;journal;10015493;0.106;Q4;8;79;182;828;13;182;0.09;10.48;China;Asiatic Region;;1987-1995, 1998, 2001-2020;"Chemical Engineering (miscellaneous) (Q3); Chemistry (miscellaneous) (Q4); Materials Science (miscellaneous) (Q4)"
983;27330;Metal Science and Heat Treatment;journal;00260673, 15738973;0.106;Q4;28;96;362;1297;9;360;0.03;13.51;United States;Northern America;Springer New York;1959-2021;"Condensed Matter Physics (Q4); Mechanics of Materials (Q4); Metals and Alloys (Q4)"
984;21100496269;Oceans 2003: Celebrating the Past... Teaming Toward the Future;conference and proceedings;-;0.106;-;6;0;90;0;10;89;0.11;0;United States;Northern America;;;Materials Science (miscellaneous)
985;28361;SEAISI Quarterly (South East Asia Iron and Steel Institute);journal;01295721;0.106;Q4;8;31;93;193;4;93;0.05;6.23;Malaysia;Asiatic Region;South East Asian Iron and Steel Institute;1981-1989, 1994-2013, 2015, 2017;"Condensed Matter Physics (Q4); Materials Chemistry (Q4); Metals and Alloys (Q4); Physical and Theoretical Chemistry (Q4)"
986;7000153243;2004 2nd IEEE/EMBS International Summer School on Medical Devices and Biosensors, ISSS-MDBS 2004;conference and proceedings;-;0.105;-;6;0;46;0;4;45;0.09;0;United States;Northern America;;;"Materials Science (miscellaneous); Mechanical Engineering; Medicine (miscellaneous)"
987;13532;Additives for Polymers;trade journal;03063747;0.105;Q4;3;134;149;0;2;1;0;0;United Kingdom;Western Europe;Elsevier Ltd.;1987-1995, 2001-2006, 2015;"Industrial and Manufacturing Engineering (Q3); Business, Management and Accounting (miscellaneous) (Q4); Organic Chemistry (Q4); Polymers and Plastics (Q4)"
988;50077;C e Ca (discontinued);journal;00456152;0.105;Q4;5;20;28;88;2;28;0.07;4.4;Italy;Western Europe;Ceramurgica srl;2003-2011;Ceramics and Composites (Q4)
989;13589;Composites Technology;trade journal;10834117;0.105;Q4;6;42;67;0;6;67;0.1;0;United States;Northern America;Ray Publishing Inc.;1999-2010, 2012-2015;Ceramics and Composites (Q4)
990;29743;Guijinshu/Precious Metals;journal;10040676;0.105;Q4;4;0;72;0;2;72;0.03;0;China;Asiatic Region;Kunming Guijinshu Yanjiusuo/Kunming Institute of Precious Metals;2001-2003;Metals and Alloys (Q4)
991;13026;Huadong Ligong Daxue Xuebao /Journal of East China University of Science and Technology;journal;10063080;0.105;Q4;13;202;289;1804;18;289;0.07;8.93;China;Asiatic Region;East China University of Science and Technology;1993-1995, 2001-2021;"Chemical Engineering (miscellaneous) (Q3); Engineering (miscellaneous) (Q3); Materials Chemistry (Q4)"
992;21136;Jinshu Rechuli/Heat Treatment of Metals;journal;02546051;0.105;Q4;18;371;521;3385;23;521;0.04;9.12;China;Asiatic Region;Chinese Heat Treatment Society;1980, 1986-1994, 1998, 2001-2021;"Industrial and Manufacturing Engineering (Q3); Mechanical Engineering (Q4); Mechanics of Materials (Q4); Metals and Alloys (Q4)"
993;72497;Mechanics and Material Engineering for Science and Experiments;conference and proceedings;-;0.105;-;2;0;147;0;5;146;0.03;0;United States;Northern America;;;"Materials Science (miscellaneous); Mechanical Engineering"
994;27348;Metallovedenie i Termicheskaya Obrabotka Metallov;journal;00260819;0.105;Q4;11;0;376;0;41;376;0.14;0;Russian Federation;Eastern Europe;Izdatel'stvo Mashinostroenie;1968-1970, 1973, 1986, 1991-1999, 2001-2004;"Mechanical Engineering (Q4); Metals and Alloys (Q4)"
995;17611;NLGI Spokesman;trade journal;00276782;0.105;Q4;15;54;174;153;31;99;0.18;2.83;United States;Northern America;National Lubricating Grease Institute;1970-2014;"Energy Engineering and Power Technology (Q3); Materials Chemistry (Q4); Mechanical Engineering (Q4); Surfaces, Coatings and Films (Q4)"
996;35823;Packaging Technology;trade journal;02744996;0.105;Q4;1;5;35;0;0;4;0;0;United Kingdom;Western Europe;Business Publications, Ltd;1975, 1980-1987, 1989, 2003-2005;"Chemical Engineering (miscellaneous) (Q3); Materials Science (miscellaneous) (Q4)"
997;5700165164;Paper360;trade journal;19333684;0.105;Q4;9;78;72;29;12;72;0.04;0.37;United States;Northern America;Questex Media Group Inc.;2006-2019;"Forestry (Q4); Marketing (Q4); Materials Science (miscellaneous) (Q4)"
998;75392;PLACE Conference and the Global Hot Melt Symposium;conference and proceedings;-;0.105;-;3;0;57;0;5;56;0.09;0;United States;Northern America;;;"Industrial and Manufacturing Engineering; Surfaces, Coatings and Films"
999;19700180801;Studies in Interface Science;book series;13837303;0.105;Q4;21;33;83;3451;2;33;0;104.58;Netherlands;Western Europe;Elsevier;1995-1996, 1998, 2000-2003, 2005-2006, 2010-2011;"Colloid and Surface Chemistry (Q4); Materials Chemistry (Q4); Physical and Theoretical Chemistry (Q4); Surfaces and Interfaces (Q4)"
1000;14328;Suxing Gongcheng Xuebao/Journal of Plasticity Engineering;journal;10072012;0.105;Q4;13;187;231;1654;13;231;0.04;8.84;China;Asiatic Region;Beijing Res. Inst. of Mechanical and Elec. Technology;2001-2021;"Chemical Engineering (miscellaneous) (Q3); Materials Chemistry (Q4); Polymers and Plastics (Q4)"
1001;29563;Svetsaren;journal;03414248;0.105;Q4;4;15;11;16;1;11;0.09;1.07;Sweden;Western Europe;Esab AB Marketing Communications;2004-2010;"Mechanical Engineering (Q4); Mechanics of Materials (Q4); Metals and Alloys (Q4); Surfaces, Coatings and Films (Q4)"
1002;27672;Weixi Jiagong Jishu/Microfabrication Technology;journal;10038213;0.105;Q4;7;63;139;576;7;139;0.05;9.14;China;Asiatic Region;Weixi Jiagong Jishu;1993-1999, 2001-2008;"Electrical and Electronic Engineering (Q4); Electronic, Optical and Magnetic Materials (Q4); Surfaces, Coatings and Films (Q4)"
1003;29505;Yosetsu Gakkai Shi/Journal of the Japan Welding Society;journal;00214787;0.105;Q4;10;104;234;1299;14;218;0.07;12.49;Japan;Asiatic Region;Japan Welding Society;1943, 1946-2021;"Mechanical Engineering (Q4); Mechanics of Materials (Q4); Metals and Alloys (Q4); Surfaces, Coatings and Films (Q4)"
1004;31769;Fenmo Yejin Jishu/Powder Metallurgy Technology;journal;10013784;0.104;Q4;13;85;151;1016;13;151;0.05;11.95;China;Asiatic Region;Beijing Research Institute of Powder Metallurgy;1986-1989, 1993-2021;"Mechanics of Materials (Q4); Metals and Alloys (Q4)"
1005;10900153314;International Workshop and Tutorials on Electron Devices and Materials, EDM - Proceedings;conference and proceedings;18153712;0.104;-;9;0;150;0;14;147;0.15;0;United States;Northern America;;;"Electrical and Electronic Engineering; Electronic, Optical and Magnetic Materials"
1006;17903;Russian Journal of Nondestructive Testing;journal;16083385, 10618309;0.104;Q4;20;115;362;1725;51;362;0.13;15;United States;Northern America;Pleiades Publishing;1996-2021;"Condensed Matter Physics (Q4); Materials Science (miscellaneous) (Q4); Mechanical Engineering (Q4); Mechanics of Materials (Q4)"
1007;28481;Tezhong Zhuzao Ji Youse Hejin/Special Casting and Nonferrous Alloys;journal;10012249;0.104;Q4;10;287;260;2427;7;260;0.02;8.46;China;Asiatic Region;Journal Office of Special Casting and Nonferrous Alloys;1994-1995, 1997, 2001-2020;"Condensed Matter Physics (Q4); Materials Chemistry (Q4); Metals and Alloys (Q4); Physical and Theoretical Chemistry (Q4)"
1008;25586;Timber Bulletin;trade journal;02594323;0.104;Q4;0;37;10;0;0;6;0;0;Switzerland;Western Europe;United Nations Economic Commission;2000-2002, 2005-2018;"Forestry (Q4); Materials Science (miscellaneous) (Q4)"
1009;7100153106;Welding International;journal;17542138, 09507116;0.104;Q4;26;58;479;696;31;479;0.03;12;United Kingdom;Western Europe;Taylor and Francis Ltd.;1987-2021;"Mechanical Engineering (Q4); Mechanics of Materials (Q4); Metals and Alloys (Q4)"
1010;13373;World Sports Activewear;trade journal;1356644X;0.104;Q4;4;65;122;0;1;122;0;0;United Kingdom;Western Europe;Textile Trade Publishing Ltd;1995-2012, 2014, 2017-2019;"Business and International Management (Q3); Business, Management and Accounting (miscellaneous) (Q4); Polymers and Plastics (Q4)"
1011;19824;Yadian Yu Shengguang/Piezoelectrics and Acoustooptics;journal;10042474;0.104;Q4;13;211;263;1471;15;263;0.05;6.97;China;Asiatic Region;Sichuan Institute of Piezoelectric and Acoustooptic Technology;1993-1999, 2001-2021;"Acoustics and Ultrasonics (Q4); Condensed Matter Physics (Q4); Electronic, Optical and Magnetic Materials (Q4); Materials Chemistry (Q4)"
1012;28929;Yejin Fenxi/Metallurgical Analysis;journal;10007571;0.104;Q4;12;141;243;1132;6;243;0.01;8.03;China;Asiatic Region;Central Iron and Steel Research Institute;2001-2021;"Materials Chemistry (Q4); Metals and Alloys (Q4)"
1013;61764;Boxboard Containers International;journal;10845291;0.103;Q4;1;0;46;0;0;7;0;0;Canada;Northern America;Maclean-Hunter;1998, 2001-2002;"Chemical Engineering (miscellaneous) (Q3); Management of Technology and Innovation (Q4); Materials Science (miscellaneous) (Q4)"
1014;5000158002;EuroAsia Semiconductor;journal;17511135;0.103;Q4;0;0;0;0;0;0;0;0;United Kingdom;Western Europe;Angel Business Communications Ltd.;2006-2014, 2016;"Electrical and Electronic Engineering (Q4); Electronic, Optical and Magnetic Materials (Q4)"
1015;12727;Journal of Protective Coatings and Linings;journal;87551985;0.103;Q4;14;94;271;139;12;242;0.05;1.48;United States;Northern America;Technology Publishing Co.;1984-2018;"Materials Chemistry (Q4); Mechanical Engineering (Q4); Metals and Alloys (Q4); Surfaces, Coatings and Films (Q4)"
1016;27303;Materials World;trade journal;09678638;0.103;Q4;15;75;299;4;11;254;0.04;0.05;United Kingdom;Western Europe;IOM Communications Ltd.;1993-2014;"Ceramics and Composites (Q4); Materials Science (miscellaneous) (Q4); Mechanics of Materials (Q4); Metals and Alloys (Q4)"
1017;17705;Modern Steel Construction;trade journal;00268445;0.103;Q4;12;119;356;18;16;239;0.08;0.15;United States;Northern America;American Institute of Steel Construction Inc.;1989-1991, 1993-2007;"Architecture (Q3); Metals and Alloys (Q4)"
1018;9100153108;Physical Mesomechanics;journal;19905424, 10299599;0.103;Q4;31;0;8;0;0;8;0;0;United States;Northern America;Pleiades Publishing;2004, 2007-2021;"Condensed Matter Physics (Q4); Materials Science (miscellaneous) (Q4); Mechanics of Materials (Q4); Surfaces and Interfaces (Q4)"
1019;21100454613;Proceedings of LFNM 2002 - 4th International Workshop on Laser and Fiber-Optical Networks Modeling;conference and proceedings;-;0.103;-;3;0;80;0;6;79;0;0;United States;Northern America;;;"Electrical and Electronic Engineering; Energy Engineering and Power Technology"
1020;4900153101;Steel in Translation;journal;19350988, 09670912;0.103;Q4;18;205;674;1374;1;674;0;6.7;United States;Northern America;Pleiades Publishing;1996-2021;Materials Science (miscellaneous) (Q4)
1021;147210;Transform;trade journal;15342832;0.103;Q4;1;0;214;0;5;168;0.02;0;United States;Northern America;CMP Media LLC;2002-2004;"Computer Vision and Pattern Recognition (Q4); Electronic, Optical and Magnetic Materials (Q4)"
1022;18266;Zhongnan Gongye Daxue Xuebao/Journal of Central South University of Technology;journal;10059792;0.103;Q4;14;0;319;0;22;319;0.05;0;China;Asiatic Region;Central South University of Technology;1998-2004;Metals and Alloys (Q4)
1023;21100437424;11th IEEE International Conference on Advanced Thermal Processing of Semiconductors, RTP 2003;conference and proceedings;-;0.102;-;5;0;34;0;8;33;0.24;0;United States;Northern America;;;"Computer Networks and Communications; Computer Science Applications; Software"
1024;13633;Chinese Space Science and Technology;journal;1000758X;0.102;Q4;13;68;65;370;5;65;0.08;5.44;China;Asiatic Region;Chinese Academy of Space Technology;2004-2021;"Aerospace Engineering (Q4); Electrical and Electronic Engineering (Q4); Materials Science (miscellaneous) (Q4)"
1025;16401;Conference Record - IEEE Cement Industry Technical Conference;conference and proceedings;07314906;0.102;-;12;0;88;0;18;85;0.21;0;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;1976-1980, 1982, 1985-1990, 1992-2004, 2006, 2008-2016;"Building and Construction; Control and Systems Engineering; Industrial and Manufacturing Engineering; Materials Science (miscellaneous)"
1026;25187;Corrosion and Protection;journal;1005748X;0.102;Q4;12;143;406;835;7;406;0.01;5.84;China;Asiatic Region;Shanghai Research Institute of Materials;2002-2021;"Chemical Engineering (miscellaneous) (Q4); Chemistry (miscellaneous) (Q4); Materials Science (miscellaneous) (Q4)"
1027;21580;Glass;trade journal;00170984;0.102;Q4;4;114;422;1;4;341;0.02;0.01;United Kingdom;Western Europe;DMG World Media (UK) Ltd.;1975-1978, 1980, 1983-1989, 1991-2008;Ceramics and Composites (Q4)
1028;58492;IEEE International Conference on Semiconductor Electronics, Proceedings, ICSE;conference and proceedings;-;0.102;-;15;0;126;0;10;124;0;0;United States;Northern America;;;"Electrical and Electronic Engineering; Electronic, Optical and Magnetic Materials"
1029;12726;JCT CoatingsTech;journal;15470083;0.102;Q4;6;32;27;114;1;23;0.04;3.56;United States;Northern America;Federation of Societies for Coatings Technology;2004-2008, 2011-2012;"Chemistry (miscellaneous) (Q4); Colloid and Surface Chemistry (Q4); Surfaces and Interfaces (Q4); Surfaces, Coatings and Films (Q4)"
1030;29740;Journal of Functional Materials and Devices;journal;10074252;0.102;Q4;8;110;171;1151;10;171;0.06;10.46;China;Asiatic Region;Chinese Academy of Sciences;2002-2014;"Condensed Matter Physics (Q4); Electrical and Electronic Engineering (Q4); Electronic, Optical and Magnetic Materials (Q4); Materials Chemistry (Q4)"
1031;4500151517;Journal of Textile Engineering;journal;13468235;0.102;Q4;15;2;26;13;3;26;0.25;6.5;Japan;Asiatic Region;Textile Machinery Society of Japan;2000-2021;Materials Science (miscellaneous) (Q4)
1032;18124;Kauchuk i Rezina;journal;00229466;0.102;Q4;5;76;305;732;9;305;0.01;9.63;Russian Federation;Eastern Europe;M Trubetskaya;1974-1977, 1979-1982, 1984-1986, 2001-2005;Polymers and Plastics (Q4)
1033;23321;Material Handling Management;journal;15294897;0.102;Q4;5;0;356;0;6;229;0.02;0;United States;Northern America;Penton Publishing Co.;1970-1973, 2000-2003;Materials Science (miscellaneous) (Q4)
1034;14754;Men's Fashion International;trade journal;14397080;0.102;Q4;0;0;11;0;0;11;0;0;Germany;Western Europe;Deutscher Fachverlag GmbH;2004;Materials Science (miscellaneous) (Q4)
1035;4000151821;M et T2;journal;16378962;0.102;Q4;0;42;9;0;0;9;0;0;France;Western Europe;Editions Vauclair;2004-2017;"Industrial and Manufacturing Engineering (Q3); Business and International Management (Q4); Business, Management and Accounting (miscellaneous) (Q4); Materials Science (miscellaneous) (Q4)"
1036;18500161300;Performance Textiles;trade journal;09680861;0.102;Q4;1;12;13;0;0;13;0;0;United Kingdom;Western Europe;;2004-2008;"Industrial and Manufacturing Engineering (Q3); Business and International Management (Q4); Polymers and Plastics (Q4)"
1037;28878;Prepress Bulletin;journal;87502224;0.102;Q4;1;0;21;0;0;13;0;0;United States;Northern America;International Prepress Association;1999, 2001-2002;Electronic, Optical and Magnetic Materials (Q4)
1038;19700186836;Proceedings of the Institution of Mechanical Engineers, Part N: Journal of Nanoengineering and Nanosystems;journal;17403499, 20413092;0.102;Q4;0;0;0;0;0;0;0;0;United States;Northern America;SAGE Publications Inc.;2004-2016;"Condensed Matter Physics (Q4); Electrical and Electronic Engineering (Q4); Materials Science (miscellaneous) (Q4); Nanoscience and Nanotechnology (Q4)"
1039;12846;Sportswear International;trade journal;10210989;0.102;Q4;1;34;12;0;0;10;0;0;Germany;Western Europe;Deutscher Fachverlag GmbH;2004-2013, 2018;Materials Science (miscellaneous) (Q4)
1040;74730;SSA Journal: Journal of the Semiconductor Safety Association;journal;1084578X;0.102;Q4;4;0;10;0;0;10;0;0;United States;Northern America;Semiconductor Safety Association;1997-2002;"Condensed Matter Physics (Q4); Electrical and Electronic Engineering (Q4); Electronic, Optical and Magnetic Materials (Q4); Safety Research (Q4)"
1041;21100417257;SSC 2003 - 3rd International Workshop on Scientific Use of Submarine Cables and Related Technologies;conference and proceedings;-;0.102;-;9;0;60;0;11;59;0.18;0;United States;Northern America;;;"Materials Science (miscellaneous); Mechanical Engineering"
1042;17147;Textile Magazine;trade journal;00405078;0.102;Q4;4;146;454;0;2;454;0;0;India;Asiatic Region;Gopali and Co.;1993-1994, 2001-2014, 2016-2017;"Industrial and Manufacturing Engineering (Q3); Business and International Management (Q4); Environmental Science (miscellaneous) (Q4); Materials Science (miscellaneous) (Q4)"
1043;70848;Textile Technology;trade journal;-;0.102;Q4;1;5;11;0;0;11;0;0;United Kingdom;Western Europe;Woodhead publishing Limited;1994-1995, 1997, 2001, 2003-2008;"History (Q3); Industrial and Manufacturing Engineering (Q3); Business and International Management (Q4); Polymers and Plastics (Q4)"
1044;28901;Tsvetnye Metally;journal;03722929;0.102;Q4;13;224;833;1723;16;833;0.02;7.69;Russian Federation;Eastern Europe;Izdatel'stvo Ruda i Metally;1970-1971, 1975-1988, 2001-2005, 2013-2021;"Ceramics and Composites (Q4); Condensed Matter Physics (Q4); Materials Chemistry (Q4); Metals and Alloys (Q4); Physical and Theoretical Chemistry (Q4); Surfaces, Coatings and Films (Q4)"
1045;12591;VR Verpackungs - Rundschau;trade journal;00424307, 03417131;0.102;Q4;1;44;24;4;0;10;0;0.09;Germany;Western Europe;P. Keppler Verlag GmbH und Co.;1969-1978, 1983, 1985-1988, 2001-2002, 2005-2006;Materials Science (miscellaneous) (Q4)
1046;25193;Applied Sciences;journal;14545101;0.101;Q4;20;15;24;347;0;24;0;23.13;Romania;Eastern Europe;Balkan Society of Geometers;1999-2021;"Applied Mathematics (Q4); Computer Science Applications (Q4); Engineering (miscellaneous) (Q4); Fluid Flow and Transfer Processes (Q4); Instrumentation (Q4); Materials Science (miscellaneous) (Q4); Process Chemistry and Technology (Q4)"
1047;93884;Artes de Mexico;trade journal;03004953;0.101;Q4;2;34;23;0;0;22;0;0;Mexico;Latin America;Artes de Mexico y del Mundo S.A. de C.V.;1969, 2003-2015;Materials Science (miscellaneous) (Q4)
